,L1_ITO,L2_ZnO,L3_CuGeSeSnS,L4_Au,Transmission,Reflection
1326.0,0.23457206347856668,0.0,0.5333071277429239,0.002843293698521727,0.0032670659279864234,0.2260104491520012
1328.0,0.23518993058757134,0.0,0.5297329080168137,0.0028371558550479535,0.0032573659242470243,0.22898263961631998
1330.0,0.2357854595951551,0.0,0.5261590492735422,0.0028315412228264807,0.0032474117250045065,0.23197653818347178
1332.0,0.23636070928097705,0.0,0.5226086831123506,0.0028258223472252698,0.003237496592394279,0.23496728866705271
1334.0,0.23694008548979764,0.0,0.5190941136072845,0.002820143321169592,0.00322771260886634,0.23791794497288188
1336.0,0.23750054302136037,0.0,0.5155811940724183,0.0028155244822138394,0.003217492008490891,0.24088524641551654
1338.0,0.23804858159448936,0.0,0.5120968122662346,0.0028136203009280015,0.003206362862770873,0.24383462297557712
1340.0,0.23860505848739755,0.0,0.5086487704167459,0.0028117329790581973,0.0031954017443773797,0.2467390363724209
1342.0,0.2391347216988759,0.0,0.5052095977111926,0.0028097861822500925,0.0031844478064129433,0.2496614466012684
1344.0,0.23965313309474298,0.0,0.501786024063658,0.0028076797644258876,0.00317354874672221,0.2525796143304509
1346.0,0.24018446666904886,0.0,0.4984021966567023,0.0028080254485095203,0.0031617876681552803,0.255443523557584
1348.0,0.2406883410445755,0.0,0.49502677541650913,0.002809036582756303,0.0031496545242374885,0.2583261924319215
1350.0,0.24118928220110028,0.0,0.49166789746014555,0.0028099518925647268,0.003137623526002664,0.26119524492018675
1352.0,0.24168641381132136,0.0,0.48835301167828904,0.0028110026832530357,0.0031257856715709575,0.26402378615556554
1354.0,0.24216796014733927,0.0,0.4850441721094459,0.0028119163790221485,0.0031139491441035116,0.2668620022200892
1356.0,0.24264338409755737,0.0,0.4817585282243614,0.0028152212025808238,0.003101176815685558,0.26968168965981487
1358.0,0.24312758915925042,0.0,0.47850438131471956,0.002818582444078819,0.003088600567990152,0.272460846513961
1360.0,0.24358248030638963,0.0,0.47526845613987806,0.002821809651188155,0.00307608419744293,0.2752511697051013
1362.0,0.24403327699736285,0.0,0.47204905873837005,0.002825006794405985,0.003063683867839395,0.2780289736020217
1364.0,0.24448489853125865,0.0,0.4688658780991433,0.002828675890783559,0.0030511432690353835,0.2807694042097792
1366.0,0.2449311282569237,0.0,0.4656825953041436,0.0028331113982764202,0.003038039854173724,0.2835151251864826
1368.0,0.24535993775223952,0.0,0.4625274588849076,0.0028376006052712585,0.003025069845972561,0.2862499329116091
1370.0,0.24579650884160045,0.0,0.4594035608675188,0.0028420305432208175,0.0030122964339062697,0.2889456033137536
1372.0,0.2462147688467151,0.0,0.45628989295694955,0.0028464064920692652,0.0029995945582115824,0.2916493371460545
1374.0,0.24662888200908484,0.0,0.4531953858009755,0.002850983071729854,0.0029866957960120177,0.2943380533221978
1376.0,0.24704269479774404,0.0,0.4501336596192153,0.0028559063535394374,0.0029736741938842237,0.29699406503561704
1378.0,0.24744226867476776,0.0,0.4470759153970043,0.0028596586613056645,0.0029606784047430668,0.29966147886217925
1380.0,0.2478465778871199,0.0,0.4440178918841534,0.002858735851956322,0.0029476103260955844,0.3023291840506749
1382.0,0.24824809374365264,0.0,0.44099796472043135,0.002857811045718297,0.0029347379363497406,0.30496139255384797
1384.0,0.24864504203282245,0.0,0.437972954430297,0.0028566664059133284,0.0029217179575692365,0.30760361917339807
1386.0,0.24902648194098778,0.0,0.4349617514747051,0.002855384632238128,0.0029086559620674635,0.3102477259900015
1388.0,0.24942086562913005,0.0,0.43194664477208944,0.0028538883613370768,0.0028957052200225264,0.312882896017421
1390.0,0.24979941969623085,0.0,0.42894178462323296,0.0028522698372065174,0.0028828341905240973,0.3155236916528055
1392.0,0.250163570745341,0.0,0.4259777829854234,0.0028507338595607666,0.002870137984773369,0.3181377744249015
1394.0,0.2505273860097487,0.0,0.42306140424314226,0.002848627979833347,0.0028575466230323365,0.32070503514424337
1396.0,0.25087046660003853,0.0,0.420153911780477,0.002846122217504231,0.0028449641756751465,0.32328453522630507
1398.0,0.25121203319447405,0.0,0.41725828605807114,0.0028435129856841327,0.0028324997679777253,0.325853667993793
1400.0,0.2515602616471352,0.0,0.4143672120751275,0.002840750467614426,0.0028201538203284637,0.3284116219897944
1402.0,0.2518862483874399,0.0,0.4114942392181134,0.002837927531156891,0.002807887094533945,0.33097369776875585
1404.0,0.25220794541494257,0.0,0.40865164974562657,0.002834285983182121,0.002795830026688484,0.33351028882956024
1406.0,0.2525165590103771,0.0,0.40585883080716484,0.0028304131280437223,0.002783987443862268,0.336010209610552
1408.0,0.2528184323902677,0.0,0.403077535420569,0.0028264401805568255,0.0027722408502504625,0.33850535115835606
1410.0,0.2531064378194257,0.0,0.4003112510634803,0.0028223393589936778,0.00276057722901063,0.3409993945290897
1412.0,0.25340203302979214,0.0,0.39755442340882796,0.002818188423644266,0.0027490457088638065,0.34347630942887186
1414.0,0.2536759329524634,0.0,0.3948092561953821,0.0028128811993922945,0.0027376681094245514,0.3459642615433377
1416.0,0.25394006101152927,0.0,0.3920970811851685,0.0028070479954421597,0.0027264905651954163,0.3484293192426647
1418.0,0.25420217390183747,0.0,0.38942252622990464,0.002801320374806719,0.0027154896107359217,0.35085848988271523
1420.0,0.25445140911582714,0.0,0.3867634140871797,0.0027955413722444873,0.002704570023548347,0.35328506540120036
1422.0,0.25468791268047436,0.0,0.3841198188038004,0.0027897125673653376,0.0026937313756976167,0.3557088245726622
1424.0,0.2549237127063944,0.0,0.3814926692266551,0.002783115343813429,0.002683153413563233,0.3581173493095738
1426.0,0.2551451697727733,0.0,0.37887622961069795,0.0027755651750313937,0.002672805964579361,0.360530229476918
1428.0,0.2553603799562514,0.0,0.37628487309393455,0.0027680497681055755,0.0026625780333366933,0.36292411914837175
1430.0,0.2555689272903756,0.0,0.37372652551143104,0.002760629665207053,0.002652488748822679,0.3652914287841636
1432.0,0.25576600044958714,0.0,0.3711803264460088,0.002753152864910924,0.002642465739439659,0.36765805450005346
1434.0,0.25594763854330144,0.0,0.3686814286355375,0.002745493694639862,0.0026326646047956093,0.36999277452172563
1436.0,0.25612071228500866,0.0,0.36621428911973997,0.0027368115537135707,0.002623183828302511,0.37230500321323534
1438.0,0.25628268095027584,0.0,0.3637633331759975,0.0027281751700786263,0.002613775815573649,0.3746120348880744
1440.0,0.2564407120939453,0.0,0.36132964983640664,0.0027195391892467394,0.0026044624171417396,0.3769056364632596
1442.0,0.25659499188838686,0.0,0.35891328062281,0.0027109052221502778,0.0025952437097619963,0.3791855785568909
1444.0,0.2567386732611359,0.0,0.35651324931905376,0.0027022671554514876,0.002586095029854407,0.3814597152345044
1446.0,0.2568675797676371,0.0,0.35414117726513716,0.002692719065666357,0.0025773066663685174,0.38372121723519087
1448.0,0.2569927915843027,0.0,0.3517908003076748,0.00268314175785688,0.002568639628651781,0.3859646267215138
1450.0,0.2571009073906236,0.0,0.34945591183598446,0.0026735685209540155,0.0025600125634722692,0.38820959968896573
1452.0,0.2572058267863938,0.0,0.3471461600032391,0.0026640745193280916,0.0025514934896548325,0.39043244520138415
1454.0,0.2573079841883107,0.0,0.34485767688318664,0.002654631765380414,0.0025430731096479087,0.3926366340534743
1456.0,0.2573920521083079,0.0,0.34258494332320016,0.0026448773085746492,0.002534829576892439,0.39484329768302484
1458.0,0.257471452759818,0.0,0.34035634049586594,0.002635041401310847,0.002526871692910604,0.3970102936500946
1460.0,0.25754301554393505,0.0,0.3381458406457281,0.0026244659459778745,0.0025189508786677695,0.3991677269856912
1462.0,0.25760649869760044,0.0,0.33594513121578656,0.0026135278028958675,0.002511061930448144,0.401323780353269
1464.0,0.2576678148279993,0.0,0.33378393507156273,0.0026028039960974718,0.002503310303399231,0.40344213580094135
1466.0,0.2577133258480342,0.0,0.3316455588464707,0.0025921678991852044,0.002495618629917984,0.40555332877639205
1468.0,0.25775713315140725,0.0,0.3295216151507128,0.0025814256606951727,0.0024881075398849872,0.4076517184972998
1470.0,0.25779263523695795,0.0,0.3274281574759843,0.002570883498588529,0.002480688088056515,0.40972763570041265
1472.0,0.2578202455027036,0.0,0.3253541531115703,0.002560415837108617,0.002473331941685475,0.411791853606932
1474.0,0.25783300175315266,0.0,0.3232947381708253,0.0025499764085148515,0.002466002582828697,0.4138562810846784
1476.0,0.2578452905370571,0.0,0.32126652180911763,0.0025397064916873853,0.0024587879984875882,0.4158896931636504
1478.0,0.2578433817183989,0.0,0.3192568179063833,0.002529664217511833,0.002451666001028585,0.4179184701566773
1480.0,0.25784183771426217,0.0,0.31726420128579946,0.0025198488537272893,0.0024446819533110453,0.4199294301929001
1482.0,0.2578263452040668,0.0,0.31531777962974983,0.0025102681315183504,0.002437794322911746,0.4219078127117533
1484.0,0.2578113323833261,0.0,0.3133838201092382,0.002500759125267587,0.0024309767387874492,0.4238731116433807
1486.0,0.2577825112953589,0.0,0.3114601202497792,0.0024912530969348396,0.002424171828698307,0.4258419435292287
1488.0,0.2577476273246888,0.0,0.3095758242860213,0.0024819800386060758,0.0024174730215356655,0.42777709532914804
1490.0,0.2577093470234098,0.0,0.3077012373410963,0.002473512636134596,0.0024107462971476035,0.4297051567022117
1492.0,0.25766528231558516,0.0,0.3058412306369611,0.0024651517834313286,0.0024040613119530874,0.4316242739520693
1494.0,0.25761506024917386,0.0,0.30398866439537897,0.0024567715193988078,0.0023974074662825307,0.43354209636976576
1496.0,0.2575587469434216,0.0,0.30214355306348384,0.002448318609072522,0.002390782375458589,0.4354585990085634
1498.0,0.25749668304356915,0.0,0.3003161951649032,0.0024399766202495275,0.0023842142773342068,0.4373629308939439
1500.0,0.2574240460129553,0.0,0.2985465102342513,0.0024322016479892358,0.0023777506527636882,0.43921949145204053
